,Unnamed: 0,Player_ID,Player Name,Date,MIN_x,PTS,AST_x,REB_x,STL_x,BLK_x,TOV_x,USG_PCT,FG_PCT,FT_PCT,TS,player_pos_C,player_pos_F,player_pos_G,player_pos_PF,player_pos_SF,Fantasy_Point,PTS_rolling_3,REB_rolling_3,AST_rolling_3,USG_PCT_rolling_3,FG_PCT_rolling_3,FT_PCT_rolling_3,TOV_rolling_3,TS_rolling_3
3463,3463,1626196,Josh Richardson,2023-12-01,27.38,9.75,2.62,2.75,0.5,0.25,0.88,0.15,0.4,0.62,0.49,False,False,True,False,False,20.8,8.74,2.8066666666666666,2.6066666666666665,0.15000000000000002,0.43,0.43,0.6933333333333334,0.46333333333333343
3464,3464,1626196,Josh Richardson,2024-01-01,22.79,9.93,1.79,2.86,0.57,0.57,0.71,0.19,0.45,0.5,0.53,False,False,True,False,False,20.82,10.049999999999999,2.7600000000000002,2.5366666666666666,0.17,0.4366666666666667,0.5966666666666667,0.93,0.5066666666666667
3465,3465,1626196,Josh Richardson,2024-02-01,23.6,9.0,1.8,3.2,0.4,0.0,0.2,0.15,0.44,0.2,0.51,False,False,True,False,False,18.04,9.56,2.936666666666667,2.07,0.16333333333333333,0.43,0.44,0.5966666666666668,0.5100000000000001
3466,3466,1626204,Larry Nance Jr.,2018-10-01,20.8,9.6,4.0,5.8,1.2,0.0,0.6,0.18,0.51,0.57,0.44,False,False,False,True,False,25.86,9.6,5.8,4.0,0.18,0.51,0.57,0.6,0.44
3467,3467,1626204,Larry Nance Jr.,2018-11-01,24.5,6.5,2.21,7.0,1.21,0.86,1.43,0.13,0.49,0.42,0.45,False,False,False,True,False,24.15,8.05,6.4,3.105,0.155,0.5,0.495,1.015,0.445
3468,3468,1626204,Larry Nance Jr.,2018-12-01,29.19,11.44,3.88,9.0,1.81,0.81,1.38,0.14,0.58,0.66,0.52,False,False,False,True,False,35.67,9.18,7.266666666666667,3.3633333333333333,0.15,0.5266666666666667,0.5499999999999999,1.1366666666666667,0.47000000000000003
3469,3469,1626204,Larry Nance Jr.,2019-01-01,20.86,6.0,2.0,6.14,1.0,0.43,1.29,0.17,0.37,0.29,0.36,False,False,False,True,False,20.01,7.9799999999999995,7.38,2.6966666666666668,0.1466666666666667,0.48,0.4566666666666667,1.3666666666666665,0.44333333333333336
3470,3470,1626204,Larry Nance Jr.,2019-02-01,29.5,10.5,3.1,10.5,1.3,0.5,1.6,0.13,0.55,0.36,0.5,False,False,False,True,False,33.15,9.313333333333333,8.546666666666667,2.9933333333333336,0.1466666666666667,0.5,0.4366666666666666,1.4233333333333336,0.45999999999999996
3471,3471,1626204,Larry Nance Jr.,2019-03-01,27.6,10.4,3.5,6.8,1.8,0.4,2.0,0.14,0.49,0.48,0.49,False,False,False,True,False,30.31,8.966666666666667,7.8133333333333335,2.8666666666666667,0.1466666666666667,0.47000000000000003,0.37666666666666665,1.6300000000000001,0.45
3472,3472,1626204,Larry Nance Jr.,2019-04-01,32.4,10.8,4.2,13.0,2.0,0.6,1.4,0.14,0.51,0.6,0.52,False,False,False,True,False,40.4,10.566666666666668,10.1,3.6,0.1366666666666667,0.5166666666666666,0.48,1.6666666666666667,0.5033333333333333
3473,3473,1626204,Larry Nance Jr.,2019-10-01,25.25,11.25,1.5,7.75,0.5,0.75,1.25,0.17,0.48,0.33,0.5,False,False,False,True,False,27.17,10.816666666666668,9.183333333333334,3.066666666666667,0.15,0.49333333333333335,0.47000000000000003,1.55,0.5033333333333333
3474,3474,1626204,Larry Nance Jr.,2019-11-01,26.08,11.0,1.23,7.62,1.31,0.31,0.85,0.13,0.58,0.59,0.59,False,False,False,True,False,27.72,11.016666666666667,9.456666666666667,2.3100000000000005,0.1466666666666667,0.5233333333333333,0.5066666666666667,1.1666666666666667,0.5366666666666666
3475,3475,1626204,Larry Nance Jr.,2019-12-01,22.85,4.54,1.77,6.54,0.31,0.62,1.08,0.11,0.37,0.1,0.38,False,False,False,True,False,17.81,8.93,7.303333333333334,1.5,0.1366666666666667,0.4766666666666666,0.34,1.06,0.49
3476,3476,1626204,Larry Nance Jr.,2020-01-01,24.3,11.1,2.8,7.4,1.1,0.3,0.7,0.15,0.55,0.22,0.51,False,False,False,True,False,28.83,8.88,7.186666666666667,1.9333333333333333,0.13,0.5,0.3033333333333333,0.8766666666666666,0.49333333333333335
3477,3477,1626204,Larry Nance Jr.,2020-02-01,28.27,11.64,2.55,7.36,1.09,0.27,1.45,0.16,0.49,0.24,0.51,False,False,False,True,False,28.56,9.093333333333334,7.1000000000000005,2.3733333333333335,0.14,0.47000000000000003,0.18666666666666668,1.0766666666666667,0.4666666666666666
3478,3478,1626204,Larry Nance Jr.,2020-03-01,36.8,15.6,4.4,7.8,2.0,0.2,1.4,0.14,0.61,0.4,0.57,False,False,False,True,False,39.26,12.780000000000001,7.5200000000000005,3.25,0.15000000000000002,0.5499999999999999,0.2866666666666667,1.1833333333333333,0.53
3479,3479,1626204,Larry Nance Jr.,2020-12-01,34.6,9.0,5.0,7.0,2.6,1.0,2.0,0.12,0.44,0.3,0.48,False,False,False,True,False,35.9,12.079999999999998,7.386666666666667,3.983333333333333,0.14,0.5133333333333333,0.31333333333333335,1.6166666666666665,0.52
3480,3480,1626204,Larry Nance Jr.,2021-01-01,33.92,9.77,2.69,6.85,1.85,0.38,1.38,0.13,0.49,0.32,0.51,False,False,False,True,False,29.41,11.456666666666665,7.216666666666666,4.03,0.13,0.5133333333333333,0.34,1.593333333333333,0.5199999999999999
3481,3481,1626204,Larry Nance Jr.,2021-02-01,23.0,4.0,1.0,5.0,0.0,0.0,0.0,0.06,0.67,0.0,0.58,False,False,False,True,False,11.5,7.589999999999999,6.283333333333334,2.8966666666666665,0.10333333333333332,0.5333333333333333,0.2066666666666667,1.1266666666666667,0.5233333333333333
3482,3482,1626204,Larry Nance Jr.,2021-03-01,31.5,11.6,3.0,7.6,1.5,0.7,1.6,0.17,0.49,0.52,0.49,False,False,False,True,False,32.22,8.456666666666665,6.483333333333333,2.23,0.12,0.55,0.28,0.9933333333333333,0.5266666666666667
3483,3483,1626204,Larry Nance Jr.,2021-04-01,23.83,5.83,2.67,5.0,1.5,0.0,1.83,0.16,0.39,0.21,0.42,False,False,False,True,False,20.25,7.1433333333333335,5.866666666666667,2.223333333333333,0.13,0.5166666666666667,0.24333333333333332,1.1433333333333333,0.49666666666666665
3484,3484,1626204,Larry Nance Jr.,2021-10-01,17.67,5.67,1.0,5.17,0.67,0.5,1.0,0.12,0.61,0.08,0.59,False,False,False,True,False,16.87,7.699999999999999,5.923333333333333,2.223333333333333,0.15,0.49666666666666665,0.27,1.4766666666666666,0.5
3485,3485,1626204,Larry Nance Jr.,2021-11-01,20.06,6.56,1.62,4.81,0.75,0.38,0.75,0.13,0.42,0.34,0.43,False,False,False,True,False,18.27,6.02,4.993333333333333,1.7633333333333334,0.1366666666666667,0.47333333333333333,0.21,1.1933333333333334,0.48
3486,3486,1626204,Larry Nance Jr.,2021-12-01,28.46,8.08,2.62,7.23,1.54,0.23,0.69,0.11,0.51,0.4,0.49,False,False,False,True,False,26.18,6.769999999999999,5.736666666666667,1.7466666666666668,0.12,0.5133333333333333,0.2733333333333334,0.8133333333333334,0.5033333333333333
3487,3487,1626204,Larry Nance Jr.,2022-01-01,31.0,5.5,3.5,3.5,1.0,0.5,0.0,0.08,0.25,0.5,0.33,False,False,False,True,False,19.95,6.713333333333332,5.18,2.58,0.10666666666666667,0.3933333333333333,0.41333333333333333,0.48,0.4166666666666667
3488,3488,1626204,Larry Nance Jr.,2022-03-01,19.67,7.0,0.33,5.0,0.0,1.67,0.33,0.13,0.61,0.33,0.58,False,False,False,True,False,18.67,6.859999999999999,5.243333333333333,2.15,0.10666666666666667,0.4566666666666667,0.41,0.34,0.4666666666666666
3489,3489,1626204,Larry Nance Jr.,2022-04-01,20.33,7.5,1.17,4.0,0.83,0.33,1.5,0.15,0.53,0.33,0.51,False,False,False,True,False,17.3,6.666666666666665,4.166666666666667,1.6666666666666667,0.12,0.4633333333333334,0.3866666666666667,0.61,0.47333333333333333
3490,3490,1626204,Larry Nance Jr.,2022-10-01,21.0,8.0,2.33,4.83,0.5,0.67,1.5,0.16,0.58,0.0,0.54,False,False,False,True,False,20.38,7.499999999999999,4.61,1.2766666666666666,0.14666666666666667,0.5733333333333334,0.22,1.11,0.5433333333333333
3491,3491,1626204,Larry Nance Jr.,2022-11-01,23.0,10.08,1.69,5.46,1.0,0.85,0.77,0.14,0.65,0.45,0.55,False,False,False,True,False,24.71,8.526666666666666,4.763333333333334,1.7299999999999998,0.15,0.5866666666666666,0.26,1.2566666666666666,0.5333333333333333
3492,3492,1626204,Larry Nance Jr.,2022-12-01,23.8,6.9,1.7,6.3,1.2,0.9,0.7,0.11,0.46,0.28,0.42,False,False,False,True,False,23.26,8.326666666666666,5.53,1.9066666666666665,0.1366666666666667,0.5633333333333334,0.24333333333333332,0.9899999999999999,0.5033333333333333
3493,3493,1626204,Larry Nance Jr.,2023-01-01,22.08,6.31,2.0,6.08,1.0,0.46,0.54,0.11,0.54,0.42,0.43,False,False,False,True,False,20.87,7.763333333333332,5.946666666666666,1.7966666666666666,0.12,0.55,0.3833333333333333,0.6699999999999999,0.4666666666666666
3494,3494,1626204,Larry Nance Jr.,2023-02-01,20.62,6.88,2.0,6.62,0.38,0.5,0.5,0.12,0.54,0.35,0.44,False,False,False,True,False,20.32,6.696666666666665,6.333333333333333,1.8999999999999997,0.11333333333333333,0.5133333333333333,0.35000000000000003,0.58,0.42999999999999994
3495,3495,1626204,Larry Nance Jr.,2023-03-01,15.5,3.3,1.2,3.6,0.9,0.0,0.2,0.07,0.68,0.2,0.5,False,False,False,True,False,12.12,5.496666666666665,5.433333333333334,1.7333333333333332,0.10000000000000002,0.5866666666666668,0.3233333333333333,0.41333333333333333,0.4566666666666666
3496,3496,1626204,Larry Nance Jr.,2023-04-01,22.4,4.6,2.4,4.6,0.6,0.6,0.6,0.09,0.6,0.15,0.5,False,False,False,True,False,17.02,4.926666666666666,4.94,1.8666666666666665,0.09333333333333334,0.6066666666666667,0.2333333333333333,0.43333333333333335,0.48
3497,3497,1626204,Larry Nance Jr.,2023-10-01,16.0,2.33,0.67,6.33,0.33,0.33,1.67,0.09,0.5,0.0,0.48,False,False,False,True,False,12.43,3.409999999999999,4.843333333333333,1.4233333333333331,0.08333333333333333,0.5933333333333334,0.11666666666666665,0.8233333333333333,0.49333333333333335
3498,3498,1626204,Larry Nance Jr.,2023-11-01,14.64,3.82,0.73,3.55,0.73,0.27,0.73,0.13,0.42,0.18,0.36,False,False,False,True,False,11.98,3.583333333333332,4.826666666666667,1.2666666666666666,0.10333333333333333,0.5066666666666667,0.10999999999999999,1.0,0.4466666666666666
3499,3499,1626204,Larry Nance Jr.,2023-12-01,24.0,10.0,1.5,8.5,2.5,0.5,1.5,0.14,0.71,0.5,0.68,False,False,False,True,False,31.7,5.383333333333333,6.126666666666668,0.9666666666666667,0.12,0.5433333333333333,0.22666666666666666,1.3,0.5066666666666667
3500,3500,1626204,Larry Nance Jr.,2024-01-01,19.47,7.27,1.87,5.6,1.07,0.53,0.47,0.12,0.6,0.35,0.57,False,False,False,True,False,22.22,7.0299999999999985,5.883333333333333,1.3666666666666665,0.13,0.5766666666666667,0.34333333333333327,0.9,0.5366666666666666
3501,3501,1626204,Larry Nance Jr.,2024-02-01,20.45,4.18,2.09,5.36,0.82,0.27,1.36,0.1,0.57,0.18,0.48,False,False,False,True,False,16.53,7.149999999999999,6.486666666666667,1.82,0.12000000000000001,0.6266666666666666,0.3433333333333333,1.11,0.5766666666666667
3502,3502,1626204,Larry Nance Jr.,2024-03-01,23.62,6.54,2.15,4.62,1.15,0.15,0.23,0.1,0.59,0.29,0.5,False,False,False,True,False,19.42,5.996666666666665,5.193333333333333,2.0366666666666666,0.10666666666666667,0.5866666666666666,0.2733333333333333,0.6866666666666666,0.5166666666666666
3503,3503,1626204,Larry Nance Jr.,2024-04-01,22.5,6.83,3.5,4.83,1.17,0.17,1.33,0.15,0.41,0.67,0.45,False,False,False,True,False,21.72,5.849999999999999,4.9366666666666665,2.58,0.11666666666666665,0.5233333333333333,0.38000000000000006,0.9733333333333333,0.4766666666666666
3504,3504,1626220,Royce O'Neale,2018-10-01,13.86,4.0,0.71,2.71,0.43,0.0,0.86,0.14,0.43,0.14,0.44,False,True,False,False,False,9.76,4.0,2.71,0.71,0.14,0.43,0.14,0.86,0.44
3505,3505,1626220,Royce O'Neale,2018-11-01,18.25,4.44,1.06,2.75,0.5,0.12,0.94,0.14,0.48,0.28,0.44,False,True,False,False,False,11.05,4.220000000000001,2.73,0.885,0.14,0.45499999999999996,0.21000000000000002,0.8999999999999999,0.44
3506,3506,1626220,Royce O'Neale,2018-12-01,15.07,3.71,1.71,2.93,0.64,0.36,0.86,0.11,0.36,0.11,0.4,False,True,False,False,False,13.09,4.05,2.796666666666667,1.16,0.13,0.42333333333333334,0.17666666666666667,0.8866666666666667,0.4266666666666667
3507,3507,1626220,Royce O'Neale,2019-01-01,23.93,6.13,1.53,4.53,1.0,0.53,0.8,0.09,0.44,0.28,0.45,False,True,False,False,False,19.21,4.760000000000001,3.4033333333333338,1.4333333333333333,0.11333333333333334,0.4266666666666667,0.22333333333333336,0.8666666666666667,0.43
3508,3508,1626220,Royce O'Neale,2019-02-01,23.33,7.33,1.78,4.0,0.78,0.44,0.67,0.11,0.45,0.28,0.49,False,True,False,False,False,19.47,5.723333333333333,3.8200000000000003,1.6733333333333331,0.10333333333333333,0.4166666666666667,0.22333333333333336,0.7766666666666667,0.4466666666666667
3509,3509,1626220,Royce O'Neale,2019-03-01,21.87,5.4,1.73,3.53,0.67,0.2,0.87,0.1,0.5,0.1,0.54,False,True,False,False,False,15.41,6.286666666666666,4.0200000000000005,1.68,0.10000000000000002,0.4633333333333333,0.22,0.7799999999999999,0.49333333333333335
3510,3510,1626220,Royce O'Neale,2019-04-01,29.83,6.0,2.17,4.0,0.33,0.33,1.0,0.1,0.43,0.17,0.45,False,True,False,False,False,16.38,6.243333333333333,3.8433333333333333,1.8933333333333333,0.10333333333333333,0.45999999999999996,0.18333333333333335,0.8466666666666667,0.4933333333333334
3511,3511,1626220,Royce O'Neale,2019-10-01,27.2,7.2,1.6,4.0,0.6,0.4,1.2,0.1,0.56,0.0,0.61,False,True,False,False,False,18.0,6.2,3.8433333333333333,1.8333333333333333,0.1,0.49666666666666665,0.09000000000000001,1.0233333333333334,0.5333333333333333
3512,3512,1626220,Royce O'Neale,2019-11-01,29.93,5.5,2.93,4.79,0.79,0.29,0.79,0.08,0.43,0.36,0.5,False,True,False,False,False,19.67,6.233333333333334,4.263333333333333,2.2333333333333334,0.09333333333333334,0.47333333333333333,0.17666666666666667,0.9966666666666667,0.52
3513,3513,1626220,Royce O'Neale,2019-12-01,29.64,7.29,2.36,5.29,1.0,0.29,0.86,0.1,0.47,0.18,0.56,False,True,False,False,False,22.16,6.663333333333334,4.6933333333333325,2.296666666666667,0.09333333333333334,0.48666666666666664,0.18000000000000002,0.9500000000000001,0.5566666666666668
3514,3514,1626220,Royce O'Neale,2020-01-01,29.73,5.4,3.13,5.8,0.4,0.47,0.6,0.08,0.47,0.33,0.49,False,True,False,False,False,20.29,6.0633333333333335,5.293333333333333,2.8066666666666666,0.08666666666666667,0.4566666666666666,0.29,0.75,0.5166666666666667
3515,3515,1626220,Royce O'Neale,2020-02-01,26.73,6.09,1.73,5.45,1.09,0.64,0.91,0.11,0.42,0.29,0.46,False,True,False,False,False,21.23,6.260000000000001,5.513333333333333,2.4066666666666667,0.09666666666666666,0.4533333333333333,0.26666666666666666,0.79,0.5033333333333333
3516,3516,1626220,Royce O'Neale,2020-03-01,30.4,7.4,3.0,6.2,0.2,0.8,0.4,0.12,0.33,0.2,0.42,False,True,False,False,False,23.94,6.296666666666667,5.816666666666666,2.6199999999999997,0.10333333333333333,0.4066666666666667,0.2733333333333334,0.6366666666666667,0.4566666666666667
3517,3517,1626220,Royce O'Neale,2020-07-01,35.0,12.0,3.0,9.0,2.0,0.0,4.0,0.17,0.46,0.0,0.52,False,True,False,False,False,33.3,8.496666666666666,6.883333333333333,2.5766666666666667,0.13333333333333333,0.4033333333333333,0.16333333333333333,1.7700000000000002,0.4666666666666666
3518,3518,1626220,Royce O'Neale,2020-08-01,25.33,6.33,2.33,6.83,1.67,0.67,1.17,0.12,0.34,0.33,0.4,False,True,False,False,False,25.78,8.576666666666666,7.343333333333334,2.776666666666667,0.1366666666666667,0.3766666666666667,0.17666666666666667,1.8566666666666667,0.4466666666666667
3519,3519,1626220,Royce O'Neale,2020-12-01,32.75,5.5,0.5,8.75,0.5,0.75,1.5,0.08,0.5,0.12,0.5,False,True,False,False,False,21.0,7.9433333333333325,8.193333333333333,1.9433333333333334,0.12333333333333335,0.43333333333333335,0.15,2.223333333333333,0.47333333333333333
3520,3520,1626220,Royce O'Neale,2021-01-01,31.88,8.62,2.88,6.06,0.62,0.56,0.88,0.09,0.49,0.33,0.6,False,True,False,False,False,25.34,6.816666666666666,7.213333333333334,1.9033333333333333,0.09666666666666666,0.44333333333333336,0.26,1.1833333333333333,0.5
3521,3521,1626220,Royce O'Neale,2021-02-01,33.21,7.0,2.79,7.07,0.93,0.57,1.29,0.1,0.37,0.21,0.45,False,True,False,False,False,25.02,7.039999999999999,7.293333333333333,2.0566666666666666,0.09000000000000001,0.4533333333333333,0.22,1.2233333333333334,0.5166666666666667
3522,3522,1626220,Royce O'Neale,2021-03-01,30.54,6.85,2.31,6.38,1.0,0.23,1.38,0.09,0.5,0.27,0.58,False,True,False,False,False,22.51,7.489999999999999,6.503333333333333,2.66,0.09333333333333332,0.4533333333333333,0.27,1.1833333333333333,0.5433333333333333
3523,3523,1626220,Royce O'Neale,2021-04-01,31.33,5.4,2.93,7.87,0.67,0.4,1.0,0.09,0.38,0.23,0.45,False,True,False,False,False,22.87,6.416666666666667,7.1066666666666665,2.676666666666667,0.09333333333333334,0.4166666666666667,0.2366666666666667,1.2233333333333334,0.49333333333333335
3524,3524,1626220,Royce O'Neale,2021-05-01,30.0,7.56,2.22,5.89,1.0,0.33,1.33,0.1,0.5,0.17,0.59,False,True,False,False,False,22.96,6.603333333333333,6.713333333333334,2.486666666666667,0.09333333333333332,0.45999999999999996,0.22333333333333338,1.2366666666666668,0.54
3525,3525,1626220,Royce O'Neale,2021-10-01,30.17,5.67,1.67,4.17,1.83,0.83,0.83,0.08,0.44,0.0,0.49,False,True,False,False,False,21.75,6.21,5.976666666666667,2.2733333333333334,0.09000000000000001,0.44,0.13333333333333336,1.0533333333333335,0.51
3526,3526,1626220,Royce O'Neale,2021-11-01,31.38,8.46,2.31,5.0,1.62,0.77,1.38,0.11,0.47,0.33,0.53,False,True,False,False,False,26.08,7.2299999999999995,5.02,2.066666666666667,0.09666666666666666,0.47,0.1666666666666667,1.1800000000000002,0.5366666666666667
3527,3527,1626220,Royce O'Neale,2021-12-01,30.57,6.29,3.07,5.0,1.0,0.21,0.71,0.08,0.47,0.25,0.5,False,True,False,False,False,21.39,6.8066666666666675,4.723333333333334,2.35,0.09000000000000001,0.45999999999999996,0.19333333333333336,0.9733333333333335,0.5066666666666667
3528,3528,1626220,Royce O'Neale,2022-01-01,32.93,8.21,2.29,5.79,1.07,0.43,0.5,0.08,0.57,0.34,0.65,False,True,False,False,False,24.55,7.653333333333333,5.263333333333333,2.5566666666666666,0.09000000000000001,0.5033333333333333,0.3066666666666667,0.8633333333333334,0.56
3529,3529,1626220,Royce O'Neale,2022-02-01,30.44,9.11,2.67,3.33,1.22,0.22,1.44,0.11,0.53,0.44,0.64,False,True,False,False,False,22.61,7.87,4.706666666666667,2.6766666666666663,0.09000000000000001,0.5233333333333333,0.3433333333333333,0.8833333333333334,0.5966666666666667
3530,3530,1626220,Royce O'Neale,2022-03-01,31.76,7.47,2.65,5.0,0.76,0.35,0.94,0.1,0.42,0.18,0.52,False,True,False,False,False,22.09,8.263333333333334,4.706666666666667,2.5366666666666666,0.09666666666666668,0.5066666666666667,0.32,0.9600000000000001,0.6033333333333334
3531,3531,1626220,Royce O'Neale,2022-04-01,27.25,3.5,1.75,3.0,0.25,0.0,2.5,0.12,0.2,0.38,0.26,False,True,False,False,False,9.98,6.6933333333333325,3.7766666666666673,2.356666666666667,0.10999999999999999,0.3833333333333333,0.3333333333333333,1.626666666666667,0.4733333333333334
3532,3532,1626220,Royce O'Neale,2022-10-01,37.43,9.43,3.0,4.29,1.43,1.0,1.14,0.12,0.38,0.14,0.49,False,True,False,False,False,28.07,6.8,4.096666666666667,2.466666666666667,0.11333333333333333,0.3333333333333333,0.23333333333333336,1.5266666666666666,0.42333333333333334
3533,3533,1626220,Royce O'Neale,2022-11-01,35.0,9.94,5.5,5.62,1.06,0.56,1.94,0.14,0.42,0.27,0.54,False,True,False,False,False,31.16,7.623333333333332,4.303333333333334,3.4166666666666665,0.12666666666666668,0.3333333333333333,0.26333333333333336,1.86,0.43
3534,3534,1626220,Royce O'Neale,2022-12-01,33.55,9.0,3.18,4.09,0.27,0.73,1.73,0.12,0.46,0.0,0.57,False,True,False,False,False,23.27,9.456666666666665,4.666666666666667,3.893333333333333,0.12666666666666668,0.42,0.1366666666666667,1.6033333333333335,0.5333333333333333
3535,3535,1626220,Royce O'Neale,2023-01-01,33.31,9.31,3.31,5.08,0.92,0.77,1.69,0.14,0.36,0.5,0.44,False,True,False,False,False,26.67,9.416666666666666,4.930000000000001,3.9966666666666666,0.13333333333333333,0.41333333333333333,0.25666666666666665,1.7866666666666668,0.5166666666666667
3536,3536,1626220,Royce O'Neale,2023-02-01,25.73,7.09,3.0,4.09,0.45,0.55,1.0,0.13,0.36,0.32,0.49,False,True,False,False,False,20.91,8.466666666666667,4.42,3.1633333333333336,0.13,0.39333333333333337,0.2733333333333334,1.4733333333333334,0.5
3537,3537,1626220,Royce O'Neale,2023-03-01,27.36,8.29,3.21,6.21,1.0,0.43,1.29,0.14,0.38,0.39,0.46,False,True,False,False,False,26.06,8.229999999999999,5.126666666666666,3.1733333333333333,0.1366666666666667,0.3666666666666667,0.4033333333333333,1.3266666666666669,0.4633333333333334
3538,3538,1626220,Royce O'Neale,2023-04-01,29.5,8.0,4.5,5.25,1.0,0.75,1.25,0.15,0.31,0.12,0.39,False,True,False,False,False,27.92,7.793333333333333,5.183333333333334,3.5700000000000003,0.14,0.35000000000000003,0.27666666666666667,1.18,0.4466666666666667
3539,3539,1626220,Royce O'Neale,2023-10-01,29.67,8.0,1.67,6.33,0.33,0.67,1.33,0.13,0.38,0.0,0.48,False,True,False,False,False,22.43,8.096666666666666,5.93,3.1266666666666665,0.14,0.3566666666666667,0.17,1.29,0.44333333333333336
3540,3540,1626220,Royce O'Neale,2023-11-01,30.07,8.57,3.57,5.21,0.93,0.93,1.0,0.12,0.35,0.07,0.47,False,True,False,False,False,27.97,8.19,5.596666666666667,3.2466666666666666,0.13333333333333333,0.3466666666666667,0.06333333333333335,1.1933333333333334,0.4466666666666666
3541,3541,1626220,Royce O'Neale,2023-12-01,21.0,6.73,3.07,3.73,0.6,0.53,0.73,0.13,0.46,0.22,0.52,False,True,False,False,False,20.38,7.766666666666667,5.09,2.7699999999999996,0.12666666666666668,0.39666666666666667,0.09666666666666668,1.0200000000000002,0.49
